id,name,state,created_at,updated_at,url,tags,config.conv.type,config.data.dataset_name,config.data.context_length,config.data.dataset_config,config.data.val_token_limit,config.data.train_token_limit,config.data.eval_context_lengths,config.seed,config.model.d_model,config.model.dropout,config.model.n_heads,config.model.n_layers,config.model.attention.type,config.model.attention.block_size,config.model.attention.window_size,config.model.attention.num_kv_heads,config.model.vocab_size,config.model.max_seq_len,config.model.ff_multiplier,config.logging.wandb.tags,config.logging.wandb.group,config.logging.wandb.enable,config.logging.wandb.entity,config.logging.wandb.project,config.trainer.use_amp,config.trainer.grad_clip,config.trainer.max_steps,config.trainer.batch_size,config.trainer.num_workers,config.trainer.eval_batches,config.trainer.warmup_steps,config.trainer.weight_decay,config.trainer.eval_interval,config.trainer.learning_rate,config.experiment.name,config.pos_encoding.type,summary._runtime,summary._wandb,config.conv.kernel_size,summary._step,summary._timestamp,summary.optim/lr,summary.step,summary.system/peak_gpu_mem_gb,summary.system/tokens_per_sec,summary.train/loss,summary.val/loss,summary.val/perplexity,config.pos_encoding.max_relative_positions,config.conv.replace_layers,config.trainer.checkpoint_interval,summary.extrap/loss_L1024,summary.extrap/loss_L2048,summary.extrap/loss_L512,summary.extrap/ppl_L1024,summary.extrap/ppl_L2048,summary.extrap/ppl_L512,config.trainer.inference_benchmark_batches,summary.stability/grad_norm,summary.stability/train_loss_is_finite,summary.stability/val_loss_is_finite,summary.system/inference_tokens_per_sec,summary.system/sec_per_virtual_epoch,summary.system/virtual_epoch,config.model.attention.linear_chunk_size,summary.val/best_loss,summary.val/best_perplexity,summary.val/best_step,config.resume,config.model.attention.linear_feature_eps,config.model.attention.linear_output_clip,config.model.attention.aft_variant,config.model.attention.aft_chunk_size
1p32u2ow,coreml_p2_sparse_block_ctx1024,finished,2026-04-23T12:34:27Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/1p32u2ow,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sparse_block,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p2_sparse_block_ctx1024,absolute,276.0,{'runtime': 276},3.0,12.0,1776947944.7125146,3.0000550576730773e-05,1200.0,4.141136646270752,19235.254122687693,9.581448554992676,7.866373360157013,2608.0898135305547,,,,,,,,,,,,,,,,,,,,,,,,,
tq4kauxb,coreml_p2_sparse_block_ctx2048,finished,2026-04-23T12:39:17Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/tq4kauxb,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sparse_block,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,900,2,2,40,100,0.01,100,0.0003,coreml_p2_sparse_block_ctx2048,absolute,274.0,{'runtime': 274},3.0,9.0,1776948232.3140028,3.000104093350147e-05,900.0,5.145538806915283,14612.798161297924,10.270468711853027,9.37662093639374,11809.043749975166,,,,,,,,,,,,,,,,,,,,,,,,,
ul4kxmw6,coreml_p2_sparse_block_ctx4096,finished,2026-04-23T12:44:04Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/ul4kxmw6,,none,wikitext,4096,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,sparse_block,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,600,1,2,40,100,0.01,100,0.0003,coreml_p2_sparse_block_ctx4096,absolute,262.0,{'runtime': 262},3.0,6.0,1776948507.716234,3.000266478442149e-05,600.0,7.184380054473877,10243.980672812362,13.130355834960938,12.311701226234437,222281.80021757376,,,,,,,,,,,,,,,,,,,,,,,,,
m6scgg7i,coreml_p2_linear_ctx512,finished,2026-04-23T12:48:39Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/m6scgg7i,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,linear,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p2_linear_ctx512,absolute,434.0,{'runtime': 434},3.0,12.0,1776948955.3202095,3.0000550576730773e-05,1200.0,4.372395038604736,11910.201089227612,NaN,117.85482482910156,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
q18l2n8x,coreml_p2_linear_ctx1024,finished,2026-04-23T12:56:07Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/q18l2n8x,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,linear,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p2_linear_ctx1024,absolute,437.0,{'runtime': 437},3.0,12.0,1776949405.2164495,3.0000550576730773e-05,1200.0,4.370567798614502,11804.113662902677,NaN,NaN,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
kyqznd5o,coreml_p2_linear_ctx2048,finished,2026-04-23T13:03:37Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/kyqznd5o,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,linear,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,900,2,2,40,100,0.01,100,0.0003,coreml_p2_linear_ctx2048,absolute,343.0,{'runtime': 343},3.0,9.0,1776949760.5216465,3.000104093350147e-05,900.0,4.370575428009033,11466.176870061608,NaN,234.58189392089844,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
gxl3q50r,coreml_p2_linear_ctx4096,finished,2026-04-23T13:09:32Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/gxl3q50r,,none,wikitext,4096,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,linear,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,600,1,2,40,100,0.01,100,0.0003,coreml_p2_linear_ctx4096,absolute,245.0,{'runtime': 245},3.0,6.0,1776950017.7420769,3.000266478442149e-05,600.0,4.135254383087158,11007.471439425302,NaN,251.3464382171631,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
27w0k8gt,coreml_p2_mqa_ctx512,finished,2026-04-23T13:13:50Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/27w0k8gt,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,mqa,64,256,1,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p2_mqa_ctx512,absolute,233.0,{'runtime': 233},3.0,12.0,1776950264.5565648,3.0000550576730773e-05,1200.0,3.628926277160645,23044.90027486037,8.689573287963867,7.733029675483704,2282.506991341487,,,,,,,,,,,,,,,,,,,,,,,,,
28doehcw,coreml_p2_mqa_ctx1024,finished,2026-04-23T13:17:56Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/28doehcw,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,mqa,64,256,1,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p2_mqa_ctx1024,absolute,268.0,{'runtime': 268},3.0,12.0,1776950545.616443,3.0000550576730773e-05,1200.0,4.120174884796143,19785.426225650674,9.22734260559082,7.831825160980225,2519.5237158113086,,,,,,,,,,,,,,,,,,,,,,,,,
65hbwc85,coreml_p2_mqa_ctx2048,finished,2026-04-23T13:22:37Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/65hbwc85,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,mqa,64,256,1,50257,4096,4,[],,True,,saidl-core-ml,True,1,900,2,2,40,100,0.01,100,0.0003,coreml_p2_mqa_ctx2048,absolute,267.0,{'runtime': 267},3.0,9.0,1776950824.856127,3.000104093350147e-05,900.0,5.124935626983643,15019.70633173131,9.39531421661377,9.17307105064392,9634.16631754908,,,,,,,,,,,,,,,,,,,,,,,,,
1gtitda8,coreml_p2_mqa_ctx4096,finished,2026-04-23T13:27:17Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/1gtitda8,,none,wikitext,4096,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,mqa,64,256,1,50257,4096,4,[],,True,,saidl-core-ml,True,1,600,1,2,40,100,0.01,100,0.0003,coreml_p2_mqa_ctx4096,absolute,254.0,{'runtime': 254},3.0,6.0,1776951091.701643,3.000266478442149e-05,600.0,7.134594440460205,10589.973726925778,12.289436340332031,12.011855173110964,164695.7601734528,,,,,,,,,,,,,,,,,,,,,,,,,
prrpl1ex,coreml_p2_gqa_ctx512,finished,2026-04-23T13:31:43Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/prrpl1ex,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p2_gqa_ctx512,absolute,234.0,{'runtime': 234},3.0,12.0,1776951338.547418,3.0000550576730773e-05,1200.0,3.6308183670043945,22901.903925221595,9.031692504882812,8.068795168399811,3193.252179320184,,,,,,,,,,,,,,,,,,,,,,,,,
aectszm1,coreml_p2_gqa_ctx1024,finished,2026-04-23T13:35:50Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/aectszm1,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p2_gqa_ctx1024,absolute,269.0,{'runtime': 269},3.0,12.0,1776951620.3875585,3.0000550576730773e-05,1200.0,4.124256610870361,19699.545812982786,9.461236953735352,7.901559257507325,2701.4913666227812,,,,,,,,,,,,,,,,,,,,,,,,,
sv3mydmr,coreml_p2_gqa_ctx2048,finished,2026-04-23T13:40:33Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/sv3mydmr,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,900,2,2,40,100,0.01,100,0.0003,coreml_p2_gqa_ctx2048,absolute,268.0,{'runtime': 268},3.0,9.0,1776951902.4863014,3.000104093350147e-05,900.0,5.134029865264893,14934.764646021476,10.601707458496094,9.572543692588804,14364.909804968003,,,,,,,,,,,,,,,,,,,,,,,,,
65itxzh3,coreml_p2_gqa_ctx4096,finished,2026-04-23T13:45:15Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/65itxzh3,,none,wikitext,4096,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,600,1,2,40,100,0.01,100,0.0003,coreml_p2_gqa_ctx4096,absolute,256.0,{'runtime': 256},3.0,6.0,1776952172.0902622,3.000266478442149e-05,600.0,7.168346881866455,10536.636033041548,13.096622467041016,11.907513427734376,148377.26953500672,,,,,,,,,,,,,,,,,,,,,,,,,
j53ut1mm,coreml_p2_softmax_free_ctx512,finished,2026-04-23T13:49:44Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/j53ut1mm,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,softmax_free,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p2_softmax_free_ctx512,absolute,260.0,{'runtime': 260},3.0,12.0,1776952444.8975782,3.0000550576730773e-05,1200.0,3.505242347717285,20458.46799472039,9.026965141296388,8.059897148609162,3164.9645966057624,,,,,,,,,,,,,,,,,,,,,,,,,
fr50otd3,coreml_p2_softmax_free_ctx1024,finished,2026-04-23T13:54:17Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/fr50otd3,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,softmax_free,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p2_softmax_free_ctx1024,absolute,315.0,{'runtime': 315},3.0,12.0,1776952773.3370798,3.0000550576730773e-05,1200.0,3.8597660064697266,16690.23420875784,9.59703540802002,8.004399847984313,2994.1026450756713,,,,,,,,,,,,,,,,,,,,,,,,,
pj7x5nhj,coreml_p2_softmax_free_ctx2048,finished,2026-04-23T13:59:45Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/pj7x5nhj,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,softmax_free,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,900,2,2,40,100,0.01,100,0.0003,coreml_p2_softmax_free_ctx2048,absolute,324.0,{'runtime': 324},3.0,9.0,1776953110.6823952,3.000104093350147e-05,900.0,4.587555408477783,12163.395413249986,10.097163200378418,9.493472003936768,13272.79862769372,,,,,,,,,,,,,,,,,,,,,,,,,
9r8di6kn,coreml_p2_softmax_free_ctx4096,finished,2026-04-23T14:05:23Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/9r8di6kn,,none,wikitext,4096,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,softmax_free,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,600,1,2,40,100,0.01,100,0.0003,coreml_p2_softmax_free_ctx4096,absolute,335.0,{'runtime': 335},3.0,6.0,1776953459.0442772,3.000266478442149e-05,600.0,6.064255237579346,7891.084099489458,12.908101081848145,12.291850543022155,217912.8612928363,,,,,,,,,,,,,,,,,,,,,,,,,
ijaxtxwh,coreml_p3_rope_train512,finished,2026-04-23T14:11:11Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/ijaxtxwh,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p3_rope_train512,rope,247.0,{'runtime': 247},3.0,12.0,1776953719.9533718,3.0000550576730773e-05,1200.0,3.6256027221679688,21638.6798075009,8.535683631896973,7.689826488494873,2185.995233997034,,,,,,,,,,,,,,,,,,,,,,,,,
jyazzvb4,coreml_p3_rope_extrap_probe_ctx1024,finished,2026-04-23T14:15:32Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/jyazzvb4,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,4,2,40,100,0.01,100,0.0003,coreml_p3_rope_extrap_probe_ctx1024,rope,65.0,{'runtime': 65},3.0,2.0,1776953797.6067543,3.0066614350626232e-05,200.0,4.122218608856201,18572.604362142316,22.408367156982425,19.28430070877075,237173075.45780167,,,,,,,,,,,,,,,,,,,,,,,,,
bovl4jsg,coreml_p3_rope_extrap_probe_ctx2048,finished,2026-04-23T14:16:49Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/bovl4jsg,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,2,2,40,100,0.01,100,0.0003,coreml_p3_rope_extrap_probe_ctx2048,rope,79.0,{'runtime': 79},3.0,2.0,1776953890.052362,3.0066614350626232e-05,200.0,5.13283109664917,14288.374727207338,23.798097610473633,21.405625295639037,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
esgxeqs5,coreml_p3_alibi_train512,finished,2026-04-23T14:18:22Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/esgxeqs5,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p3_alibi_train512,alibi,249.0,{'runtime': 249},3.0,12.0,1776954152.3869746,3.0000550576730773e-05,1200.0,3.628352165222168,21527.43012210691,8.515083312988281,7.61759785413742,2033.6710830911577,,,,,,,,,,,,,,,,,,,,,,,,,
ynfagiqb,coreml_p3_alibi_extrap_probe_ctx1024,finished,2026-04-23T14:22:44Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/ynfagiqb,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,4,2,40,100,0.01,100,0.0003,coreml_p3_alibi_extrap_probe_ctx1024,alibi,67.0,{'runtime': 67},3.0,2.0,1776954232.4348338,3.0066614350626232e-05,200.0,4.12013578414917,17836.052656311207,22.117395401000977,19.478531217575075,288017332.2102746,,,,,,,,,,,,,,,,,,,,,,,,,
p3nmw7d4,coreml_p3_alibi_extrap_probe_ctx2048,finished,2026-04-23T14:24:04Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/p3nmw7d4,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,2,2,40,100,0.01,100,0.0003,coreml_p3_alibi_extrap_probe_ctx2048,alibi,85.0,{'runtime': 85},3.0,2.0,1776954330.6907156,3.0066614350626232e-05,200.0,5.12892484664917,13044.9253405637,23.664838790893555,21.43593511581421,485165195.4097903,,,,,,,,,,,,,,,,,,,,,,,,,
3r2k6cls,coreml_p3_relative_train512,finished,2026-04-23T14:25:42Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/3r2k6cls,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p3_relative_train512,relative,278.0,{'runtime': 278},3.0,12.0,1776954621.256948,3.0000550576730773e-05,1200.0,3.854426383972168,19097.04008770188,8.826592445373535,7.532506024837493,1867.7803474141429,128.0,,,,,,,,,,,,,,,,,,,,,,,,
xurjgili,coreml_p3_relative_extrap_probe_ctx1024,finished,2026-04-23T14:30:34Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/xurjgili,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,4,2,40,100,0.01,100,0.0003,coreml_p3_relative_extrap_probe_ctx1024,relative,88.0,{'runtime': 88},3.0,2.0,1776954722.6626844,3.0066614350626232e-05,200.0,4.9460768699646,12374.2445640837,25.369617462158203,21.055513048171996,485165195.4097903,128.0,,,,,,,,,,,,,,,,,,,,,,,,
ksqci5sd,coreml_p3_relative_extrap_probe_ctx2048,finished,2026-04-23T14:32:15Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/ksqci5sd,,none,wikitext,2048,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,200,2,2,40,100,0.01,100,0.0003,coreml_p3_relative_extrap_probe_ctx2048,relative,185.0,{'runtime': 185},3.0,2.0,1776954921.150983,3.0066614350626232e-05,200.0,8.336358547210693,5235.480426198291,23.6501522064209,22.18223285675049,485165195.4097903,128.0,,,,,,,,,,,,,,,,,,,,,,,,
90m0hl0i,coreml_p4_pre_attention_gqa_rope_ctx1024,finished,2026-04-23T14:35:33Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/90m0hl0i,,pre_attention,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p4_pre_attention_gqa_rope_ctx1024,rope,318.0,{'runtime': 318},5.0,12.0,1776955252.3551695,3.0000550576730773e-05,1200.0,4.2364583015441895,16534.963922897896,8.988602638244629,7.441692185401917,1705.6340294991428,,,,,,,,,,,,,,,,,,,,,,,,,
6jxb34zs,coreml_p4_interleaved_gqa_rope_ctx1024,finished,2026-04-23T14:41:05Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/6jxb34zs,,interleaved,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p4_interleaved_gqa_rope_ctx1024,rope,277.0,{'runtime': 277},7.0,12.0,1776955543.513381,3.0000550576730773e-05,1200.0,3.665740489959717,19225.420595251177,9.705552101135254,7.826820766925811,2506.946523170533,,,,,,,,,,,,,,,,,,,,,,,,,
qxt66i1t,coreml_p4_depthwise_gqa_rope_ctx1024,finished,2026-04-23T14:45:56Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/qxt66i1t,,depthwise,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p4_depthwise_gqa_rope_ctx1024,rope,237.0,{'runtime': 237},7.0,12.0,1776955793.974669,3.0000550576730773e-05,1200.0,3.588493824005127,22659.573142754056,9.337106704711914,8.136514687538147,3416.9878198616057,,"[0, 2, 4]",,,,,,,,,,,,,,,,,,,,,,,
4xnhtoek,coreml_p4_gated_ffn_gqa_rope_ctx1024,finished,2026-04-23T14:50:06Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/4xnhtoek,,gated_ffn,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,gqa,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,1200,4,2,40,100,0.01,100,0.0003,coreml_p4_gated_ffn_gqa_rope_ctx1024,rope,492.0,{'runtime': 492},5.0,12.0,1776956299.3002758,3.0000550576730773e-05,1200.0,4.667081356048584,10483.585880209295,9.205385208129885,7.757171976566315,2338.282528210434,,,,,,,,,,,,,,,,,,,,,,,,,
nf3nbm33,coreml_p1_baseline_full_abs_ctx1024,finished,2026-04-24T12:45:53Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/nf3nbm33,final,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,['final'],,True,,saidl-core-ml,True,1,25000,4,2,40,500,0.01,500,0.0003,coreml_p1_baseline_full_abs_ctx1024,absolute,4886.0,{'runtime': 4886},3.0,51.0,1777039640.1716316,3.0000001109868044e-05,25000.0,4.141136646270752,21360.382363925233,4.829483985900879,5.606363320350647,272.1527039517123,,,2500.0,5.606363320350647,6.154718911647796,5.755590009689331,272.1527039517123,470.93444966621047,315.9519072284108,,,,,,,,,,,,,,,,
svptiefq,coreml_p2_full_ctx512,finished,2026-04-24T14:07:32Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/svptiefq,final,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,['final'],,True,,saidl-core-ml,True,1,1200,8,2,40,100,0.01,100,0.0003,coreml_p2_full_ctx512,absolute,318.0,{'runtime': 318},3.0,13.0,1777039971.1247816,3.0000550576730773e-05,1200.0,3.647210121154785,22544.837062264764,9.038773536682127,8.080044174194336,3229.3758885719776,,,2500.0,7.989445674419403,8.317340350151062,8.080044174194336,2949.661433432181,4094.2562266264617,3229.3758885719776,,,,,,,,,,,,,,,,
pxheq8nv,coreml_p2_full_ctx1024,crashed,2026-04-24T14:13:02Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/pxheq8nv,final,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,['final'],,True,,saidl-core-ml,True,1,25000,4,2,40,500,0.01,500,0.0003,coreml_p2_full_ctx1024,absolute,1751.167345674,{'runtime': 1751},3.0,18.0,1777041734.8423803,0.0002274580164271601,9000.0,4.141136646270752,21360.993061544887,5.8700103759765625,6.091525721549988,442.0954113431485,,,2500.0,,,,,,,,,,,,,,,,,,,,,,
xh49fxln,baseline,finished,2026-04-24T14:53:03Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/xh49fxln,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,absolute,140.0,{'runtime': 140},3.0,4.0,1777042524.7027254,3.0016654614975818e-05,300.0,3.647210121154785,22111.89405993336,17.653358459472656,15.400871396064758,4881052.330435629,,,2500.0,15.608076190948486,16.495174217224122,15.400871396064758,6004838.932760978,14580188.559684,4881052.330435629,,,,,,,,,,,,,,,,
bv2ejinb,baseline,finished,2026-04-24T14:55:26Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/bv2ejinb,,none,wikitext,1024,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,absolute,208.0,{'runtime': 208},3.0,4.0,1777042734.5411725,3.0016654614975818e-05,300.0,8.323292255401611,20307.565125028028,16.64655113220215,15.076685810089112,3529567.182100454,,,2500.0,15.076685810089112,16.057272505760192,14.929393005371091,3529567.182100454,9409896.43597901,3046162.0299858907,,,,,,,,,,,,,,,,
e7o69s55,baseline,finished,2026-04-24T14:58:55Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-core-ml/runs/e7o69s55,,none,wikitext,512,wikitext-2-raw-v1,300000,1200000.0,"[512, 1024, 2048]",42,384,0.1,6,6,full,64,256,2,50257,4096,4,[],,True,,saidl-core-ml,True,1,300,8,2,40,100,0.01,100,0.0003,baseline,rope,141.0,{'runtime': 141},3.0,4.0,1777042878.1107788,3.0016654614975818e-05,300.0,4.587721824645996,21532.77984476352,17.819652557373047,15.08849000930786,3571477.7700913674,,,2500.0,15.121786117553713,16.226400995254515,15.08849000930786,3692395.962198782,11143879.654506952,3571477.7700913674,,,,,,,,,,,,,,,,
