_step,_timestamp,_runtime,step,actor_loss,critic1_loss,critic2_loss,eval/return
59,1779801168.5250776,12655.995784462,600000,-88.47863006591797,18.917015075683594,16.284515380859375,282.7440416998302
60,1779801400.9158685,12888.386547165,610000,-90.252685546875,28.98098373413086,29.633060455322266,284.567457408254
61,1779801630.236883,13117.707635172,620000,-89.34226989746094,19.017086029052734,19.383394241333008,267.76478084485314
62,1779801859.93652,13347.407342776,630000,-90.77420043945312,19.73698616027832,19.028684616088867,281.7246501341101
63,1779802095.106354,13582.577087172,640000,-89.43932342529297,12.935144424438477,13.691388130187988,242.00690486359585
64,1779802323.4160538,13810.88682152,650000,-89.4390640258789,29.975473403930664,24.59893035888672,280.4376854081949
65,1779802550.124401,14037.595052329,660000,-92.271728515625,22.410560607910156,20.896526336669922,273.4068838883251
66,1779802779.1897817,14266.660375054,670000,-88.48611450195312,21.042861938476562,20.57614517211914,332.25945845366476
67,1779803006.3645232,14493.835237869,680000,-88.44242858886719,15.266464233398438,15.060770034790039,278.96680386498343
68,1779803233.9420996,14721.412768417,690000,-91.08970642089844,16.400436401367188,17.30768394470215,280.27451801063995
69,1779803457.341743,14944.812394307,700000,-91.31940460205078,19.165485382080078,21.17557144165039,285.5383383381764
70,1779803682.6455948,15170.116190955,710000,-93.67324829101562,11.599654197692871,11.453782081604004,297.1714720085553
71,1779803908.1033478,15395.573935248,720000,-89.1903076171875,14.496761322021484,15.43447494506836,294.7458066064379
72,1779804138.8643305,15626.334941919,730000,-88.63861083984375,13.843507766723633,14.526237487792969,278.75055905486516
73,1779804364.5239837,15851.994751043,740000,-89.86726379394531,22.04724884033203,22.81960678100586,297.558528982526
74,1779804586.367664,16073.838364745,750000,-90.50694274902344,20.640663146972656,18.01842498779297,271.6368561086714
75,1779804809.6274278,16297.098223017,760000,-93.89033508300781,15.775492668151855,16.593202590942383,249.32437794193703
76,1779805034.7104428,16522.181116364,770000,-93.73593139648438,16.029203414916992,15.801441192626953,174.58407420446486
77,1779805267.9401114,16755.410664649,780000,-92.1088638305664,17.265865325927734,16.853614807128906,265.5454623428826
78,1779805502.577065,16990.047851808,790000,-89.51018524169922,26.41602897644043,24.995256423950195,186.46863838726898
79,1779805737.929166,17225.399758675,800000,-92.01943969726562,15.784975051879883,13.842110633850098,264.9182148861943
80,1779805971.3341365,17458.804811243,810000,-93.71971130371094,17.67453384399414,16.351686477661133,255.69649971592563
81,1779806205.1933932,17692.66406065,820000,-92.56846618652344,24.825336456298828,23.92516326904297,265.52202921084074
82,1779806443.035448,17930.506114279,830000,-91.94095611572266,18.15973663330078,19.4019832611084,249.8425479639196
83,1779806677.1660945,18164.636694023,840000,-89.93543243408203,18.629093170166016,15.407596588134766,228.42279227200297
84,1779806910.7618642,18398.232501947,850000,-92.3876724243164,16.666824340820312,16.501689910888672,236.937861018854
85,1779807142.161691,18629.632493848,860000,-92.58528137207031,20.35126495361328,19.219512939453125,215.9647955833628
86,1779807378.5571396,18866.027753913,870000,-89.19441223144531,28.612815856933594,26.22008514404297,263.3737483063339
87,1779807604.4247155,19091.895410122,880000,-98.26463317871094,18.15704345703125,16.007064819335938,262.9642939669004
88,1779807831.6220717,19319.092724644,890000,-89.83456420898438,18.450176239013672,18.746341705322266,255.3958378969631
89,1779808068.4669323,19555.937609607,900000,-90.4179458618164,24.34845733642578,27.877593994140625,275.8829125084907
90,1779808303.87593,19791.346561719,910000,-91.9021987915039,21.894325256347656,21.617887496948242,244.6404174920886
91,1779808531.4092927,20018.879980973,920000,-94.06869506835938,19.82970428466797,22.911327362060547,221.1874524964263
92,1779808758.2745602,20245.745220266,930000,-91.97756958007812,13.21916389465332,13.57420539855957,285.4550759211832
93,1779808986.1666062,20473.637164955,940000,-91.98699951171875,17.822311401367188,19.694169998168945,263.186715404706
94,1779809214.306703,20701.777295378,950000,-90.96240234375,27.94872283935547,28.068500518798828,309.9805741613655
95,1779809438.2489865,20925.719703193,960000,-90.47850036621094,20.781410217285156,20.659711837768555,296.57019922364225
96,1779809662.9688807,21150.439432664,970000,-90.16079711914062,32.93442153930664,32.30221939086914,297.0598108957914
97,1779809886.363697,21373.834459847,980000,-92.99089050292969,22.35162353515625,23.964935302734375,249.16217698077867
98,1779810109.0192416,21596.489924676,990000,-92.51141357421875,29.76263999938965,30.11284065246582,266.81741847470664
99,1779810325.7359602,21813.206616249,1000000.0,-90.92637634277344,26.858034133911133,31.165103912353516,253.0360907556773
