_step,_timestamp,_runtime,step,extrap/loss_L1024,extrap/loss_L2048,extrap/loss_L512,extrap/ppl_L1024,extrap/ppl_L2048,extrap/ppl_L512,optim/lr,stability/grad_norm,stability/train_loss_is_finite,stability/val_loss_is_finite,system/inference_tokens_per_sec,system/peak_gpu_mem_gb,system/sec_per_virtual_epoch,system/tokens_per_sec,system/virtual_epoch,train/loss,val/best_loss,val/best_perplexity,val/best_step,val/loss,val/perplexity
10,1779371204.3811402,1314.941611297,5000,,,,,,,0.00021024349612952672,1.1851954460144043,1,1,50948.41421799883,5.150422096252441,313221.89737297385,15865.999592239228,0.004121073852940304,4.2848896980285645,4.9116039872169495,135.85715287346548,5000,4.9116039872169495,135.85715287346548
11,1779371333.336427,1443.896876176,5500,,,,,,,0.0001925026689329299,1.280938744544983,1,1,50943.68414775907,5.150422096252441,313213.5767078934,15866.421079935135,0.004533181238234334,3.954618453979492,4.873667085170746,130.7996921164747,5500,4.873667085170746,130.7996921164747
12,1779371462.1009383,1572.661414878,6000,,,,,,,0.0001742495190511606,1.4013304710388184,1,1,50968.15230219165,5.150422096252441,313150.77335017617,15869.603139835912,0.004945288623528364,4.577909469604492,4.869886672496795,130.30614878916379,6000,4.869886672496795,130.30614878916379
13,1779371591.0966668,1701.657250553,6500,,,,,,,0.0001558240681302303,1.1481472253799438,1,1,50947.74507050776,5.150422096252441,313134.21500123024,15870.44231490473,0.005357396008822395,3.7572169303894043,4.857119309902191,128.65305819793977,6500,4.857119309902191,128.65305819793977
14,1779371718.4924808,1829.053053183,7000,,,,,,,0.00013756954745850397,1.239691972732544,1,1,50948.71978830604,5.150422096252441,313143.7349612667,15869.959833667746,0.005769503394116425,4.322332382202148,4.857119309902191,128.65305819793977,6500,4.8572428822517395,128.66895714093252
15,1779371849.3108714,1959.871392851,7500,,,,,,,0.00011982600421721645,1.1753226518630981,1,1,50736.691693965855,5.150422096252441,313128.77611580555,15870.7179763066,0.006181610779410456,3.576486587524414,4.8280164241790775,124.9628413837429,7500,4.8280164241790775,124.9628413837429
16,1779371978.5232222,2089.084213747,8000,,,,,,,0.00010292396704487966,1.176872968673706,1,1,50950.665467497536,5.150422096252441,313165.8709583093,15868.838072273793,0.006593718164704486,3.8786580562591553,4.8110338807106015,122.85857298629381,8000,4.8110338807106015,122.85857298629381
17,1779372106.1554792,2216.716065817,8500,,,,,,,8.717828891413191e-05,1.200102686882019,1,1,50953.96533872053,5.150422096252441,313215.62696815375,15866.317220836756,0.007005825549998517,3.9616785049438477,4.8110338807106015,122.85857298629381,8000,4.820452237129212,124.02116507508413
18,1779372233.8200378,2344.380516395,9000,,,,,,,7.288228201658188e-05,1.2347090244293213,1,1,50761.498910852046,5.150422096252441,313025.2029860293,15875.969246545936,0.007417932935292547,3.055194139480591,4.8110338807106015,122.85857298629381,8000,4.836238217353821,125.99449523094667
19,1779372361.513864,2472.07444613,9500,,,,,,,6.030225391164706e-05,1.2123717069625854,1,1,50951.369507317504,5.150422096252441,312857.59691763093,15884.474422107094,0.007830040320586578,3.2981605529785156,4.8110338807106015,122.85857298629381,8000,4.819602906703949,123.91587484563635
20,1779372491.0022352,2601.562756,10000,,,,,,,4.967254672059517e-05,1.3903485536575317,1,1,50934.72920078786,5.150422096252441,312925.55113809824,15881.024984779393,0.008242147705880607,3.8272409439086914,4.8110338807106015,122.85857298629381,8000,4.856260526180267,128.54262047363102
21,1779372618.646403,2729.207036056,10500,,,,,,,4.11911717762171e-05,1.2269694805145264,1,1,50949.73322492824,5.150422096252441,312773.5105556636,15888.74482104064,0.008654255091174639,3.2760660648345947,4.8110338807106015,122.85857298629381,8000,4.84817156791687,127.50703861737031
