_step,_timestamp,_runtime,step,extrap/loss_L1024,extrap/loss_L2048,extrap/loss_L512,extrap/ppl_L1024,extrap/ppl_L2048,extrap/ppl_L512,optim/lr,stability/grad_norm,stability/train_loss_is_finite,stability/val_loss_is_finite,system/inference_tokens_per_sec,system/peak_gpu_mem_gb,system/sec_per_virtual_epoch,system/tokens_per_sec,system/virtual_epoch,train/loss,val/best_loss,val/best_perplexity,val/best_step,val/loss,val/perplexity
10,1779368442.832102,1017.598458643,5000,,,,,,,0.00021024349612952672,1.0983266830444336,1,1,71847.01668707594,4.14113712310791,120663.4337161683,20601.41790633387,0.008238671003503083,4.0212178230285645,4.467095160484314,87.10333395791808,5000,4.467095160484314,87.10333395791808
11,1779368541.520637,1116.286962846,5500,,,,,,,0.0001925026689329299,1.3706215620040894,1,1,71041.358393894,4.14113712310791,120587.53269599819,20614.384990086914,0.009062538103853391,4.026522159576416,4.3820188164711,79.99937454622244,5500,4.3820188164711,79.99937454622244
12,1779368640.2219348,1214.988246159,6000,,,,,,,0.0001742495190511606,1.282944679260254,1,1,71510.07301055898,4.14113712310791,120520.78102739333,20625.802478287875,0.0098864052042037,3.930717706680298,4.347332012653351,77.27202687337928,6000,4.347332012653351,77.27202687337928
13,1779368738.8803308,1313.646628592,6500,,,,,,,0.0001558240681302303,1.3081620931625366,1,1,71449.01285092562,4.14113712310791,120458.48995087954,20636.468421724967,0.010710272304554009,4.002304553985596,4.332513093948364,76.13538171563121,6500,4.332513093948364,76.13538171563121
14,1779368837.8020556,1412.5683504,7000,,,,,,,0.00013756954745850397,1.2822387218475342,1,1,71916.30348015003,4.14113712310791,120434.66986910248,20640.549990312564,0.011534139404904315,3.8178091049194336,4.305627751350403,74.11572710021969,7000,4.305627751350403,74.11572710021969
15,1779368938.507093,1513.273352282,7500,,,,,,,0.00011982600421721645,1.2432153224945068,1,1,71555.54754675261,4.14113712310791,120542.58350558415,20622.07189946981,0.012358006505254624,3.4399869441986084,4.298206412792206,73.56772516602022,7500,4.298206412792206,73.56772516602022
16,1779369037.712888,1612.479115566,8000,,,,,,,0.00010292396704487966,1.3344812393188477,1,1,71978.55901440798,4.14113712310791,120534.38255009025,20623.47499035775,0.013181873605604933,3.6127355098724365,4.289027321338653,72.89553007846658,8000,4.289027321338653,72.89553007846658
17,1779369136.7698271,1711.535981236,8500,,,,,,,8.717828891413191e-05,1.2753859758377075,1,1,71650.40331927099,4.14113712310791,120523.84752453871,20625.277694473552,0.014005740705955241,3.552560806274414,4.256069672107697,70.53222320324154,8500,4.256069672107697,70.53222320324154
18,1779369234.331074,1809.097459663,9000,,,,,,,7.288228201658188e-05,1.3857319355010986,1,1,71504.95274210846,4.14113712310791,120519.98615451987,20625.9385129109,0.01482960780630555,3.36979341506958,4.256069672107697,70.53222320324154,8500,4.285125267505646,72.611642029347
19,1779369332.0478327,1906.81419403,9500,,,,,,,6.030225391164706e-05,1.4356986284255981,1,1,71470.4253227912,4.14113712310791,120418.16693918263,20643.37871257811,0.01565347490665586,3.254868507385254,4.256069672107697,70.53222320324154,8500,4.295727288722992,73.38556753682116
20,1779369431.5268583,2006.293255994,10000,,,,,,,4.967254672059517e-05,1.4109431505203247,1,1,71157.12067820002,4.14113712310791,120435.10618181792,20640.47521365732,0.016477342007006165,3.406479597091675,4.256069672107697,70.53222320324154,8500,4.272279798984528,71.6848765790594
21,1779369529.135269,2103.901742901,10500,,,,,,,4.11911717762171e-05,1.4540541172027588,1,1,71952.61318602473,4.14113712310791,120342.44152432699,20656.368547230217,0.017301209107356476,3.3385090827941895,4.256069672107697,70.53222320324154,8500,4.258627307415009,70.71284979762294
